The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
1948      48     883364.05    884138.26   1767502.31
1948      49     865849.05    868125.53   1733974.58
1948      50     845215.45    851459.87   1696675.32
1948      51     824041.99    833452.34   1657494.33
1948      52     801835.98    814116.11   1615952.09
1948      53     779548.08    792275.47   1571823.55
1948      54     755128.47    766235.94   1521364.41
1948      55     731173.64    739049.54   1470223.18
1948      56     708775.56    717922.53   1426698.09
1948      57     685730.74    695956.88   1381687.62
1948      58     661657.93    673330.34   1334988.27
1948      59     635663.13    648833.86   1284496.99
1948      60     609656.02    623973.36   1233629.38
1948      61     591739.70    601235.61   1192975.31
1948      62     575248.62    578282.32   1153530.94
1948      63     559187.75    556410.70   1115598.45
1948      64     544430.21    536440.75   1080870.96
1948      65     530020.49    515363.73   1045384.22
1948      66     504015.15    486139.83    990154.98
1948      67     476140.17    456372.10    932512.27
1948      68     448293.42    426579.69    874873.11
1948      69     419320.50    396456.43    815776.93
1948      70     388715.64    366611.26    755326.90
1948      71     360106.36    337975.82    698082.18
1948      72     333983.96    311347.97    645331.93
1948      73     306163.46    283425.22    589588.68
1948      74     276364.58    253982.64    530347.22
1948      75     248738.04    225980.81    474718.85
1948      76     226836.38    203538.38    430374.76
1948      77     205989.89    182147.17    388137.06
1948      78     186492.12    162478.80    348970.92
1948      79     168368.80    144707.21    313076.01
1948      80     153251.47    124731.98    277983.45
1948      81     133165.17    106759.03    239924.20
1948      82     112376.87     88635.72    201012.59
1948      83      93626.94     72118.12    165745.06
1948      84      78607.15     59453.68    138060.83
1948      85      66870.02     49581.51    116451.53
1948      86      56915.91     41041.74     97957.65
1948      87      46973.31     33043.57     80016.88
1948      88      36561.53     25090.85     61652.38
1948      89      27869.34     18606.07     46475.41
1948      90      21326.91     13749.81     35076.72
1948      91      16172.43     10047.98     26220.41
1948      92      11883.91      7260.55     19144.46
1948      93       8476.99      5088.98     13565.97
1948      94       5979.37      3537.30      9516.67
1948      95       4192.71      2426.05      6618.76
1948      96       2965.62      1705.54      4671.16
1948      97       2207.70      1280.10      3487.80
1948      98       1638.40       919.70      2558.10
1948      99       1171.57       658.36      1829.93
1948     100        803.95       441.18      1245.13
1948     101        533.18       294.64       827.82
1948     102        363.71       200.98       564.69
1948     103        249.40       134.55       383.95
1948     104        161.34        88.85       250.19
1948     105        100.18        58.30       158.48
1948     106         66.40        37.47       103.87
1948     107         44.44        26.13        70.57
1948     108         31.29        16.43        47.72
1948     109         20.22        11.33        31.55
1948     110        51.84        21.38        73.22
1949       0    1548567.83   1620913.61   3169481.44
1949       1    1658664.06   1732994.21   3391658.27
1949       2    1571856.48   1623055.10   3194911.58
1949       3    1346611.36   1387986.13   2734597.49
1949       4    1359502.37   1413805.02   2773307.39
1949       5    1377787.48   1428473.22   2806260.70
1949       6    1333436.24   1381911.07   2715347.31
1949       7    1210082.73   1250997.29   2461080.02
1949       8    1139830.58   1175641.95   2315472.53
1949       9    1104142.78   1139835.04   2243977.82
1949      10    1110963.91   1157284.04   2268247.95
1949      11    1082256.24   1120711.94   2202968.18
1949      12    1057224.82   1094804.33   2152029.15
1949      13    1053857.27   1093642.06   2147499.33
1949      14    1043403.41   1074191.63   2117595.04
1949      15    1037756.76   1063265.98   2101022.74
1949      16    1059830.33   1087358.07   2147188.40
1949      17    1093231.06   1119875.04   2213106.10
1949      18    1117626.94   1054079.60   2171706.54
1949      19    1129897.36   1070284.34   2200181.70
1949      20    1142172.84   1081306.64   2223479.48
1949      21    1167741.69   1102722.15   2270463.84
1949      22    1189234.60   1124726.07   2313960.67
1949      23    1208041.81   1146768.95   2354810.76
1949      24    1228754.27   1170407.70   2399161.97
1949      25    1253097.88   1196779.29   2449877.17
1949      26    1256899.32   1202157.37   2459056.69
1949      27    1246382.04   1191745.16   2438127.20
1949      28    1227991.02   1174077.54   2402068.56
1949      29    1206725.63   1153295.44   2360021.07
1949      30    1178804.76   1124580.61   2303385.37
1949      31    1162111.77   1109386.67   2271498.44
1949      32    1155594.32   1105312.49   2260906.81
1949      33    1153341.70   1105247.75   2258589.45
1949      34    1149410.22   1101560.17   2250970.39
1949      35    1148389.49   1096308.37   2244697.86
1949      36    1139043.65   1090723.46   2229767.11
1949      37    1120657.22   1077524.09   2198181.31
1949      38    1097364.53   1061078.76   2158443.29
1949      39    1077540.76   1047521.49   2125062.25
1949      40    1058339.36   1035258.01   2093597.37
1949      41    1030572.80   1013625.27   2044198.07
1949      42    1005018.36    992369.67   1997388.03
1949      43     980414.18    970266.66   1950680.84
1949      44     956677.94    950096.84   1906774.78
1949      45     935776.15    933184.49   1868960.64
1949      46     915999.21    914230.79   1830230.00
1949      47     900677.69    899360.66   1800038.35
1949      48     887654.73    886612.85   1774267.58
1949      49     872411.43    871644.08   1744055.51
1949      50     852928.69    853790.48   1706719.17
1949      51     835825.79    837918.73   1673744.52
1949      52     814946.93    819647.80   1634594.73
1949      53     793221.38    800116.24   1593337.62
1949      54     771307.35    778074.69   1549382.04
1949      55     748315.32    752252.06   1500567.38
1949      56     726846.95    732120.26   1458967.21
1949      57     703865.94    710528.30   1414394.24
1949      58     680214.41    688178.91   1368393.32
1949      59     655411.98    665027.32   1320439.30
1949      60     628925.76    640980.73   1269906.49
1949      61     607312.96    617403.19   1224716.15
1949      62     589013.59    593564.04   1182577.63
1949      63     572103.13    569419.92   1141523.05
1949      64     555782.39    546579.02   1102361.41
1949      65     541101.88    525225.28   1066327.16
1949      66     518845.99    497155.85   1016001.84
1949      67     491502.40    467234.65    958737.05
1949      68     462457.88    436925.15    899383.03
1949      69     433768.08    406905.19    840673.27
1949      70     402528.19    375802.91    778331.10
1949      71     369494.34    343857.79    713352.13
1949      72     341368.78    315761.12    657129.90
1949      73     315779.41    289750.12    605529.53
1949      74     288347.25    262436.02    550783.27
1949      75     259733.58    234108.96    493842.54
1949      76     236795.91    211119.89    447915.80
1949      77     214723.03    189034.19    403757.22
1949      78     193765.80    168133.18    361898.98
1949      79     174259.84    149047.18    323307.02
1949      80     159595.76    128775.83    288371.59
1949      81     139376.63    110716.42    250093.05
1949      82     120031.89     93889.38    213921.27
1949      83     100026.34     76884.46    176910.80
1949      84      82100.34     61457.74    143558.08
1949      85      67902.15     49808.64    117710.79
1949      86      57130.29     41048.00     98178.29
1949      87      48149.64     33565.87     81715.51
1949      88      39238.97     26630.86     65869.83
1949      89      29917.60     19746.83     49664.43
1949      90      22320.02     14293.33     36613.35
1949      91      16908.23     10454.73     27362.96
1949      92      12704.56      7584.33     20288.89
1949      93       9215.06      5465.21     14680.27
1949      94       6455.38      3798.81     10254.19
1949      95       4447.07      2589.38      7036.45
1949      96       3066.59      1738.98      4805.57
1949      97       2149.77      1211.84      3361.61
1949      98       1629.72       934.99      2564.71
1949      99       1225.88       678.40      1904.28
1949     100        830.91       465.34      1296.25
1949     101        550.65       302.60       853.25
1949     102        367.30       204.14       571.44
1949     103        252.04       141.50       393.54
1949     104        176.24        97.14       273.38
1949     105        116.41        66.06       182.47
1949     106         72.39        44.33       116.72
1949     107         49.04        28.98        78.02
1949     108         34.25        21.22        55.47
1949     109         25.42        13.57        38.99
1949     110        65.48        29.99        95.47
1950       0    1547234.77   1610744.89   3157979.66
1950       1    1601821.16   1674578.37   3276399.53
1950       2    1754583.35   1815286.26   3569869.61
1950       3    1590845.17   1643587.63   3234432.80
1950       4    1337197.13   1393636.98   2730834.11
1950       5    1332367.08   1381460.23   2713827.31
1950       6    1382586.45   1433212.06   2815798.51
1950       7    1339488.47   1394531.40   2734019.87
1950       8    1213364.67   1253867.00   2467231.67
1950       9    1145200.30   1181655.12   2326855.42
1950      10    1126467.91   1171397.72   2297865.63
1950      11    1111230.32   1155348.51   2266578.83
1950      12    1083716.27   1120215.41   2203931.68
1950      13    1058604.76   1094117.22   2152721.98
1950      14    1055412.88   1089777.75   2145190.63
1950      15    1040560.16   1061962.87   2102523.03
1950      16    1027761.90   1047613.23   2075375.13
1950      17    1054230.53   1075137.16   2129367.69
1950      18    1089598.39   1050474.10   2140072.49
1950      19    1113196.97   1076220.87   2189417.84
1950      20    1129851.88   1079058.69   2208910.57
1950      21    1154758.14   1099602.25   2254360.39
1950      22    1177304.10   1116183.69   2293487.79
1950      23    1204505.36   1144458.88   2348964.24
1950      24    1221002.43   1160693.75   2381696.18
1950      25    1241214.84   1182493.40   2423708.24
1950      26    1262365.83   1202484.72   2464850.55
1950      27    1265653.22   1207544.87   2473198.09
1950      28    1242850.04   1183318.78   2426168.82
1950      29    1231956.36   1175695.21   2407651.57
1950      30    1208144.71   1152303.10   2360447.81
1950      31    1179962.60   1126420.70   2306383.30
1950      32    1162499.18   1107944.31   2270443.49
1950      33    1163984.86   1112109.41   2276094.27
1950      34    1163171.94   1113315.63   2276487.57
1950      35    1160521.99   1109541.28   2270063.27
1950      36    1159160.74   1110769.09   2269929.83
1950      37    1147116.94   1102850.81   2249967.75
1950      38    1126779.44   1088336.39   2215115.83
1950      39    1098705.72   1068138.06   2166843.78
1950      40    1073787.36   1049745.89   2123533.25
1950      41    1048247.97   1031854.15   2080102.12
1950      42    1022279.23   1010567.52   2032846.75
1950      43     996896.24    988020.25   1984916.49
1950      44     972687.11    964924.54   1937611.65
1950      45     950922.62    945768.04   1896690.66
1950      46     924652.24    920918.33   1845570.57
1950      47     906119.96    903292.31   1809412.27
1950      48     891326.62    889395.07   1780721.69
1950      49     872787.54    870160.50   1742948.04
1950      50     860479.65    857841.81   1718321.46
1950      51     847055.59    843935.33   1690990.92
1950      52     828214.73    826242.22   1654456.95
1950      53     805507.46    805589.52   1611096.98
1950      54     784963.85    786928.10   1571891.95
1950      55     763600.68    765256.22   1528856.90
1950      56     741407.82    744474.27   1485882.09
1950      57     719087.35    723508.87   1442596.22
1950      58     697640.05    703315.50   1400955.55
1950      59     673585.12    680251.07   1353836.19
1950      60     644411.13    652751.45   1297162.58
1950      61     620565.35    629385.74   1249951.09
1950      62     600500.90    606157.10   1206658.00
1950      63     582944.12    581735.89   1164680.01
1950      64     566788.81    557207.47   1123996.28
1950      65     552813.84    535329.53   1088143.37
1950      66     536794.39    510605.06   1047399.45
1950      67     514880.02    483551.29    998431.31
1950      68     483736.04    450948.42    934684.46
1950      69     452441.58    419899.73    872341.31
1950      70     418712.62    386669.41    805382.03
1950      71     382547.98    352462.38    735010.36
1950      72     349292.76    320531.28    669824.04
1950      73     323124.98    294135.12    617260.10
1950      74     297696.24    268375.06    566071.30
1950      75     271693.65    242710.77    514404.42
1950      76     247112.34    218508.35    465620.69
1950      77     223773.01    195642.82    419415.83
1950      78     202053.67    174370.82    376424.49
1950      79     180952.02    153881.08    334833.10
1950      80     169286.19    135425.06    304711.25
1950      81     145387.85    114208.62    259596.47
1950      82     125886.16     97315.45    223201.61
1950      83     107340.24     81680.50    189020.74
1950      84      88214.87     65893.51    154108.38
1950      85      71199.81     51652.51    122852.32
1950      86      58058.60     41281.76     99340.36
1950      87      48317.84     33689.32     82007.16
1950      88      40386.99     27316.13     67703.12
1950      89      32544.82     21430.81     53975.63
1950      90      24261.15     15502.52     39763.67
1950      91      17734.42     10973.94     28708.36
1950      92      13238.40      7899.48     21137.88
1950      93       9829.94      5662.64     15492.58
1950      94       7015.09      4046.51     11061.60
1950      95       4798.37      2748.14      7546.51
1950      96       3259.07      1838.81      5097.88
1950      97       2236.64      1212.76      3449.40
1950      98       1587.94       854.97      2442.91
1950      99       1246.10       692.47      1938.57
1950     100        903.81       483.65      1387.46
1950     101        577.39       316.72       894.11
1950     102        385.09       207.24       592.33
1950     103        263.03       142.99       406.02
1950     104        184.64       102.04       286.68
1950     105        133.90        72.77       206.67
1950     106         91.52        51.49       143.01
1950     107         57.67        35.56        93.23
1950     108         40.26        23.75        64.01
1950     109         29.33        18.25        47.58
1950     110        85.92        40.64       126.56
1951       0    1583261.29   1639347.42   3222608.71
1951       1    1606699.06   1679827.62   3286526.68
1951       2    1690404.04   1747237.22   3437641.26
1951       3    1777102.46   1839964.78   3617067.24
1951       4    1578935.53   1649183.91   3228119.44
1951       5    1315540.99   1363891.80   2679432.79
1951       6    1337870.91   1386628.07   2724498.98
1951       7    1389975.53   1452540.75   2842516.28
1951       8    1342489.96   1390449.06   2732939.02
1951       9    1218572.52   1260024.03   2478596.55
1951      10    1165776.38   1210795.72   2376572.10
1951      11    1127782.94   1171057.52   2298840.46
1951      12    1113727.88   1156479.99   2270207.87
1951      13    1085350.76   1120079.62   2205430.38
1951      14    1061871.45   1095290.96   2157162.41
1951      15    1047283.01   1064430.59   2111713.60
1951      16    1038978.25   1056335.54   2095313.79
1951      17    1024869.01   1041521.29   2066390.30
1951      18    1050248.25   1016737.62   2066985.87
1951      19    1082048.89   1042821.54   2124870.43
1951      20    1114012.16   1053928.76   2167940.92
1951      21    1141511.42   1064932.97   2206444.39
1951      22    1150674.23   1056967.14   2207641.37
1951      23    1198394.37   1110979.91   2309374.28
1951      24    1210287.28   1129191.23   2339478.51
1951      25    1216072.51   1145198.75   2361271.26
1951      26    1259119.33   1194164.52   2453283.85
1951      27    1280520.93   1221045.78   2501566.71
1951      28    1230385.33   1161596.68   2391982.01
1951      29    1253832.67   1190350.44   2444183.11
1951      30    1246610.03   1183516.81   2430126.84
1951      31    1203388.08   1147222.64   2350610.72
1951      32    1166319.32   1103139.43   2269458.75
1951      33    1178950.01   1121901.30   2300851.31
1951      34    1176381.88   1124814.34   2301196.22
1951      35    1164935.00   1113277.93   2278212.93
1951      36    1170544.81   1121748.42   2292293.23
1951      37    1163664.04   1117789.35   2281453.39
1951      38    1151808.33   1109796.75   2261605.08
1951      39    1120124.54   1087445.09   2207569.63
1951      40    1082653.41   1054146.30   2136799.71
1951      41    1065243.28   1046333.72   2111577.00
1951      42    1044117.03   1029982.25   2074099.28
1951      43    1016797.53   1005643.84   2022441.37
1951      44     991813.40    980978.83   1972792.23
1951      45     974679.72    963837.55   1938517.27
1951      46     939850.97    931554.39   1871405.36
1951      47     921646.54    915532.37   1837178.91
1951      48     907504.63    905388.06   1812892.69
1951      49     867388.75    863290.37   1730679.12
1951      50     867055.19    862026.97   1729082.16
1951      51     860994.14    854429.44   1715423.58
1951      52     838687.64    832916.71   1671604.35
1951      53     810154.40    805060.16   1615214.56
1951      54     791718.03    788591.38   1580309.41
1951      55     775834.28    774002.66   1549836.94
1951      56     751570.77    751499.97   1503070.74
1951      57     730358.82    731332.25   1461691.07
1951      58     719149.38    720713.65   1439863.03
1951      59     698297.02    700261.66   1398558.68
1951      60     656237.20    658883.77   1315120.97
1951      61     632816.64    636524.81   1269341.45
1951      62     617199.51    618972.76   1236172.27
1951      63     597257.33    593765.84   1191023.17
1951      64     577144.20    566463.44   1143607.64
1951      65     564935.63    545124.72   1110060.35
1951      66     554783.93    524443.41   1079227.34
1951      67     539066.68    502267.84   1041334.52
1951      68     505049.78    465250.08    970299.86
1951      69     473033.83    434498.68    907532.51
1951      70     435359.03    398074.26    833433.29
1951      71     398163.83    363288.11    761451.94
1951      72     358601.98    326652.36    685254.34
1951      73     332756.61    300708.40    633465.01
1951      74     305419.37    272978.35    578397.72
1951      75     284090.86    251832.04    535922.90
1951      76     258050.03    226430.93    484480.96
1951      77     232707.60    201911.01    434618.61
1951      78     211283.34    180839.48    392122.82
1951      79     188939.05    159227.41    348166.46
1951      80     178852.40    141331.53    320183.93
1951      81     154326.84    120189.43    274516.27
1951      82     131089.93    100046.79    231136.72
1951      83     112415.12     84334.57    196749.69
1951      84      94861.56     69987.73    164849.29
1951      85      76829.33     55524.77    132354.10
1951      86      61066.65     42724.58    103791.23
1951      87      49094.20     33645.00     82739.20
1951      88      40472.93     27237.96     67710.89
1951      89      33612.31     21944.39     55556.70
1951      90      26748.76     17002.34     43751.10
1951      91      19462.36     11976.76     31439.12
1951      92      13803.98      8204.70     22008.68
1951      93      10091.25      5777.70     15868.95
1951      94       7381.04      4079.25     11460.29
1951      95       5162.38      2883.84      8046.22
1951      96       3481.22      1943.09      5424.31
1951      97       2352.21      1300.19      3652.40
1951      98       1633.85       868.77      2502.62
1951      99       1183.02       633.80      1816.82
1951     100        903.43       500.51      1403.94
1951     101        629.17       326.01       955.18
1951     102        391.54       211.84       603.38
1951     103        266.04       141.77       407.81
1951     104        189.49       102.18       291.67
1951     105        138.02        76.45       214.47
1951     106        105.18        57.43       162.61
1951     107         74.96        42.59       117.55
1951     108         48.06        30.36        78.42
1951     109         34.64        20.74        55.38
1951     110       109.31        56.03       165.34
1952       0    1648457.43   1706915.55   3355372.98
1952       1    1644812.11   1716438.56   3361250.67
1952       2    1689391.25   1746327.53   3435718.78
1952       3    1711013.95   1768904.60   3479918.55
1952       4    1764051.99   1843006.39   3607058.38
1952       5    1556904.26   1615296.97   3172201.23
1952       6    1319063.49   1366577.65   2685641.14
1952       7    1344400.35   1403252.34   2747652.69
1952       8    1389810.64   1439796.84   2829607.48
1952       9    1345559.72   1395117.99   2740677.71
1952      10    1237705.87   1287429.67   2525135.54
1952      11    1166674.74   1210073.53   2376748.27
1952      12    1129586.20   1171620.32   2301206.52
1952      13    1113332.37   1154065.13   2267397.50
1952      14    1089252.85   1122047.93   2211300.78
1952      15    1047669.98   1058602.05   2106272.03
1952      16    1057237.33   1074546.49   2131783.82
1952      17    1041734.46   1060946.68   2102681.14
1952      18    1023998.62    981897.66   2005896.28
1952      19    1043791.60    980982.46   2024774.06
1952      20    1084676.19    981547.54   2066223.73
1952      21    1125952.43    997474.71   2123427.14
1952      22    1129475.90    973104.91   2102580.81
1952      23    1176399.24   1028406.45   2204805.69
1952      24    1200348.30   1077485.57   2277833.87
1952      25    1195468.25   1105841.80   2301310.05
1952      26    1240676.85   1172076.29   2412753.14
1952      27    1283447.46   1226274.01   2509721.47
1952      28    1223693.02   1153077.94   2376770.96
1952      29    1244130.86   1173149.15   2417280.01
1952      30    1275670.49   1206275.44   2481945.93
1952      31    1240108.94   1179464.28   2419573.22
1952      32    1181597.09   1112630.38   2294227.47
1952      33    1190394.68   1125333.35   2315728.03
1952      34    1194883.60   1140932.17   2335815.77
1952      35    1173239.26   1121433.22   2294672.48
1952      36    1174713.17   1124755.25   2299468.42
1952      37    1173521.98   1126856.86   2300378.84
1952      38    1164459.86   1119481.09   2283940.95
1952      39    1139136.96   1103040.70   2242177.66
1952      40    1096496.87   1063847.47   2160344.34
1952      41    1076243.03   1052375.51   2128618.54
1952      42    1063454.45   1044790.02   2108244.47
1952      43    1041312.24   1025559.52   2066871.76
1952      44    1014619.43    999030.23   2013649.66
1952      45     999422.54    982584.55   1982007.09
1952      46     965118.18    950626.09   1915744.27
1952      47     942824.84    931825.18   1874650.02
1952      48     931857.69    927600.47   1859458.16
1952      49     878883.29    874500.69   1753383.98
1952      50     865779.29    859261.73   1725041.02
1952      51     870807.33    862231.04   1733038.37
1952      52     851742.77    843832.97   1695575.74
1952      53     814895.87    807301.37   1622197.24
1952      54     792964.44    785890.71   1578855.15
1952      55     783806.78    776842.39   1560649.17
1952      56     762989.93    757340.75   1520330.68
1952      57     741829.30    736986.42   1478815.72
1952      58     738527.23    733676.87   1472204.10
1952      59     726700.58    721200.14   1447900.72
1952      60     679468.14    674433.70   1353901.84
1952      61     646984.40    642923.20   1289907.60
1952      62     635654.18    629805.11   1265459.29
1952      63     618157.28    608180.13   1226337.41
1952      64     591780.92    577312.22   1169093.14
1952      65     575099.55    553407.19   1128506.74
1952      66     566754.81    534400.72   1101155.53
1952      67     555087.25    515772.92   1070860.17
1952      68     522254.93    479240.63   1001495.56
1952      69     490206.38    447266.65    937473.03
1952      70     453005.71    410938.78    863944.49
1952      71     414565.69    375098.08    789663.77
1952      72     372077.28    336624.62    708701.90
1952      73     343513.17    308746.47    652259.64
1952      74     315253.91    280059.37    595313.28
1952      75     293912.15    258806.16    552718.31
1952      76     269617.44    235103.67    504721.11
1952      77     242885.76    209338.38    452224.14
1952      78     220299.58    186905.85    407205.43
1952      79     197948.08    165023.28    362971.36
1952      80     180654.15    142705.34    323359.49
1952      81     163304.99    125767.20    289072.19
1952      82     139405.81    105733.38    245139.19
1952      83     116923.59     86728.87    203652.46
1952      84      99131.77     72184.64    171316.41
1952      85      82616.95     59050.36    141667.31
1952      86      66143.80     46227.49    112371.29
1952      87      51890.19     34997.15     86887.34
1952      88      41200.16     27234.44     68434.60
1952      89      33592.20     21721.74     55313.94
1952      90      27212.25     17026.14     44238.39
1952      91      21377.51     13091.34     34468.85
1952      92      15372.34      9084.61     24456.95
1952      93      10651.12      6064.79     16715.91
1952      94       7599.30      4210.73     11810.03
1952      95       5409.34      2908.02      8317.36
1952      96       3758.13      2017.57      5775.70
1952      97       2482.03      1353.95      3835.98
1952      98       1657.82       907.56      2565.38
1952      99       1172.47       615.27      1787.74
1952     100        833.24       442.11      1275.35
1952     101        636.07       343.39       979.46
1952     102        449.69       223.36       673.05
1952     103        274.00       145.41       419.41
1952     104        193.24       101.46       294.70
1952     105        146.05        77.77       223.82
1952     106        111.43        61.60       173.03
1952     107         89.39        48.79       138.18
1952     108         66.18        37.73       103.91
1952     109         43.15        27.60        70.75
1952     110       138.95        74.13       213.08
1953       0    1703883.07   1766289.81   3470172.88
1953       1    1704630.73   1776735.07   3481365.80
1953       2    1718243.03   1774860.43   3493103.46
1953       3    1706441.24   1763761.00   3470202.24
1953       4    1700499.19   1772893.27   3473392.46
1953       5    1742943.90   1809892.18   3552836.08
1953       6    1559448.94   1616553.88   3176002.82
1953       7    1325818.72   1382191.42   2708010.14
1953       8    1342255.56   1390652.51   2732908.07
1953       9    1391963.28   1443599.91   2835563.19
1953      10    1365353.89   1422326.19   2787680.08
1953      11    1238966.77   1286540.16   2525506.93
1953      12    1168676.34   1210454.64   2379130.98
1953      13    1127946.22   1167262.97   2295209.19
1953      14    1119189.71   1157915.39   2277105.10
1953      15    1075256.44   1087739.41   2162995.85
1953      16    1054415.83   1065707.47   2120123.30
1953      17    1060223.04   1079094.68   2139317.72
1953      18    1041414.37   1006562.83   2047977.20
1953      19    1016728.12    953517.52   1970245.64
1953      20    1046801.51    920398.00   1967199.51
1953      21    1096243.03    937197.04   2033440.07
1953      22    1115633.67    936479.72   2052113.39
1953      23    1153139.41    980391.43   2133530.84
1953      24    1177982.38   1034331.06   2212313.44
1953      25    1186932.76   1091999.16   2278931.92
1953      26    1220350.26   1155834.66   2376184.92
1953      27    1263365.90   1211695.87   2475061.77
1953      28    1231992.21   1168124.28   2400116.49
1953      29    1234304.08   1163820.01   2398124.09
1953      30    1263427.38   1190573.54   2454000.92
1953      31    1271737.03   1207673.41   2479410.44
1953      32    1219282.44   1147622.32   2366904.76
1953      33    1205121.72   1134925.27   2340046.99
1953      34    1205502.67   1143232.86   2348735.53
1953      35    1190335.24   1135842.04   2326177.28
1953      36    1182787.67   1131626.80   2314414.47
1953      37    1179517.86   1130934.93   2310452.79
1953      38    1169115.93   1121726.30   2290842.23
1953      39    1151804.95   1111401.44   2263206.39
1953      40    1119579.34   1082674.84   2202254.18
1953      41    1090430.86   1062018.23   2152449.09
1953      42    1071816.75   1047268.82   2119085.57
1953      43    1060950.06   1040374.62   2101324.68
1953      44    1039844.90   1020244.32   2060089.22
1953      45    1020422.29    999264.88   2019687.17
1953      46     990144.16    969954.78   1960098.94
1953      47     966989.30    949867.02   1916856.32
1953      48     951805.02    942081.75   1893886.77
1953      49     904760.06    898448.01   1803208.07
1953      50     874570.35    867810.23   1742380.58
1953      51     866792.06    857194.76   1723986.82
1953      52     861288.37    851713.49   1713001.86
1953      53     829381.80    819988.55   1649370.35
1953      54     798866.72    789350.50   1588217.22
1953      55     786474.65    775463.95   1561938.60
1953      56     772217.66    761205.05   1533422.71
1953      57     754716.18    743927.80   1498643.98
1953      58     749986.47    739164.68   1489151.15
1953      59     742228.15    729756.32   1471984.47
1953      60     707733.59    694829.40   1402562.99
1953      61     670732.04    658350.87   1329082.91
1953      62     648686.36    634637.22   1283323.58
1953      63     634901.50    617017.43   1251918.93
1953      64     612173.03    590965.24   1203138.27
1953      65     589505.98    563801.65   1153307.63
1953      66     575825.94    541649.80   1117475.74
1953      67     565505.91    524028.69   1089534.60
1953      68     538921.97    493221.52   1032143.49
1953      69     508329.98    461963.78    970293.76
1953      70     469554.50    422979.14    892533.64
1953      71     431686.19    387319.68    819005.87
1953      72     389404.99    349177.83    738582.82
1953      73     357013.61    318666.97    675680.58
1953      74     325472.63    287569.15    613041.78
1953      75     302682.33    264668.30    567350.63
1953      76     278976.91    241341.67    520318.58
1953      77     254532.35    217898.35    472430.70
1953      78     229860.63    193388.94    423249.57
1953      79     206600.25    170460.65    377060.90
1953      80     190779.51    149918.97    340698.48
1953      81     165063.10    126747.51    291810.61
1953      82     148341.75    110933.41    259275.16
1953      83     125141.45     92127.60    217269.05
1953      84     103429.17     74455.06    177884.23
1953      85      86498.94     61249.28    147748.22
1953      86      71354.49     49515.73    120870.22
1953      87      56446.38     38139.82     94586.20
1953      88      43746.43     28516.81     72263.24
1953      89      34234.79     21891.09     56125.88
1953      90      27261.95     17074.24     44336.19
1953      91      21784.56     13247.47     35032.03
1953      92      16916.10     10058.07     26974.17
1953      93      11913.54      6823.39     18736.93
1953      94       8142.37      4504.88     12647.25
1953      95       5671.73      3030.82      8702.55
1953      96       3960.25      2049.76      6010.01
1953      97       2727.86      1407.24      4135.10
1953      98       1770.75       930.25      2701.00
1953      99       1193.28       621.74      1815.02
1953     100        807.05       403.96      1211.01
1953     101        543.72       298.09       841.81
1953     102        442.89       248.60       691.49
1953     103        322.19       162.91       485.10
1953     104        191.88       107.23       299.11
1953     105        143.20        78.86       222.06
1953     106        116.65        64.42       181.07
1953     107         93.72        53.67       147.39
1953     108         79.02        44.29       123.31
1953     109         60.50        35.26        95.76
1953     110       176.04        99.62       275.66
1954       0    1763573.33   1826171.86   3589745.19
1954       1    1754050.90   1827958.52   3582009.42
1954       2    1769085.18   1827383.23   3596468.41
1954       3    1731968.47   1788442.30   3520410.77
1954       4    1698053.65   1768774.98   3466828.63
1954       5    1684347.54   1746183.27   3430530.81
1954       6    1744500.95   1809594.90   3554095.85
1954       7    1567341.09   1633444.32   3200785.41
1954       8    1321607.39   1369189.71   2690797.10
1954       9    1343378.31   1393425.00   2736803.31
1954      10    1411119.62   1469060.17   2880179.79
1954      11    1366810.72   1421547.34   2788358.06
1954      12    1240955.06   1287089.26   2528044.32
1954      13    1165482.36   1204201.62   2369683.98
1954      14    1135734.98   1173046.14   2308781.12
1954      15    1105394.53   1125447.12   2230841.65
1954      16    1078966.05   1091378.96   2170345.01
1954      17    1057893.15   1069729.52   2127622.67
1954      18    1060480.75   1026275.74   2086756.49
1954      19    1032906.61    974305.65   2007212.26
1954      20    1019934.81    896006.38   1915941.19
1954      21    1057799.87    893038.40   1950838.27
1954      22    1087650.34    910700.64   1998350.98
1954      23    1137332.01    979514.15   2116846.16
1954      24    1154118.59   1019140.42   2173259.01
1954      25    1165775.97   1074159.20   2239935.17
1954      26    1211816.65   1154023.65   2365840.30
1954      27    1240798.88   1195728.60   2436527.48
1954      28    1217785.93   1159425.48   2377211.41
1954      29    1239208.87   1173594.59   2412803.46
1954      30    1250754.03   1180118.58   2430872.61
1954      31    1262121.13   1197255.91   2459377.04
1954      32    1252000.62   1180876.92   2432877.54
1954      33    1242703.44   1173804.83   2416508.27
1954      34    1219519.40   1155590.33   2375109.73
1954      35    1199745.35   1140190.19   2339935.54
1954      36    1199924.92   1148107.72   2348032.64
1954      37    1189736.13   1141926.62   2331662.75
1954      38    1170181.40   1121590.59   2291771.99
1954      39    1156968.38   1114749.25   2271717.63
1954      40    1137046.61   1096608.24   2233654.85
1954      41    1114451.33   1082598.90   2197050.23
1954      42    1083915.48   1054772.38   2138687.86
